Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Rábahídvég,1.0,1,265,1.0,1,336,1.0,1,192,1.0,1.0
Mánd,1.0,1,65,1.0,1,106,1.0,1,71,1.0,1.0
Molnári,1.0,1,188,1.0,1,206,1.0,1,135,1.0,1.0
Molnaszecsőd,1.0,1,152,1.0,1,195,1.0,1,130,1.0,1.0
Sarród,1.0,3,33,1.0,3,37,1.0,3,29,1.0,1.0
Sarud,1.0,1,262,1.0,1,329,1.0,1,178,1.0,1.0
Sellye,1.0,3,140,1.0,3,167,1.0,3,90,1.0,1.0
Mohora,1.0,1,148,1.0,1,208,1.0,1,130,1.0,1.0
Sand,1.0,1,94,1.0,1,125,1.0,1,86,1.0,1.0
Selyeb,1.0,1,93,1.0,1,149,1.0,1,100,1.0,1.0
Semjénháza,1.0,1,144,1.0,1,168,1.0,1,117,1.0,1.0
Seregélyes,1.0,4,178,1.0,4,246,1.0,4,126,1.0,1.0
Serényfalva,1.0,1,112,1.0,1,145,1.0,1,85,1.0,1.0
Moha,1.0,1,163,1.0,1,164,1.0,1,126,1.0,1.0
Siklósbodony,1.0,1,45,1.0,1,55,1.0,1,37,1.0,1.0
Siklósnagyfalu,1.0,1,115,1.0,1,137,1.0,1,69,1.0,1.0
Móricgát,1.0,1,170,1.0,1,186,1.0,1,141,1.0,1.0
Nagybajom,1.0,3,135,1.0,3,193,1.0,3,76,1.0,1.0
Pusztaradvány,1.0,1,45,1.0,1,76,1.0,1,36,1.0,1.0
Pötréte,1.0,1,66,1.0,1,103,1.0,1,69,1.0,1.0
Püski,1.0,1,178,1.0,1,218,1.0,1,156,1.0,1.0
Mátraballa,1.0,1,172,1.0,1,198,1.0,1,154,1.0,1.0
Püspökszilágy,1.0,1,187,1.0,1,231,1.0,1,154,1.0,1.0
Ramocsaháza,1.0,1,327,1.0,1,476,1.0,1,268,1.0,1.0
Ragály,1.0,1,92,1.0,1,152,1.0,1,79,1.0,1.0
Rigyác,1.0,1,100,1.0,1,141,1.0,1,102,1.0,1.0
Rigács,1.0,1,51,1.0,1,57,1.0,1,42,1.0,1.0
Rimóc,1.0,2,185,1.0,2,262,1.0,2,121,1.0,1.0
Rinyabesenyő,1.0,1,49,1.0,1,75,1.0,1,33,1.0,1.0
Rinyakovácsi,1.0,1,53,1.0,1,65,1.0,1,49,1.0,1.0
Rinyaszentkirály,1.0,1,45,1.0,1,100,1.0,1,29,1.0,1.0
Rinyaújlak,1.0,1,68,1.0,1,87,1.0,1,37,1.0,1.0
Márfa,1.0,1,61,1.0,1,75,1.0,1,43,1.0,1.0
Rinyaújnép,1.0,1,9,1.0,1,11,1.0,1,3,1.0,1.0
Mány,1.0,2,184,1.0,2,274,1.0,2,199,1.0,1.0
Rohod,1.0,1,455,1.0,1,488,1.0,1,380,1.0,1.0
Márokpapi,1.0,1,210,1.0,1,257,1.0,1,163,1.0,1.0
Romhány,1.0,2,219,1.0,2,284,1.0,2,158,1.0,1.0
Mártély,1.0,2,118,1.0,2,168,1.0,2,125,1.0,1.0
Pölöskefő,1.0,1,75,1.0,1,114,1.0,1,51,1.0,1.0
Márkháza,1.0,1,108,1.0,1,120,1.0,1,74,1.0,1.0
Máriapócs,1.0,2,186,1.0,2,283,1.0,2,159,1.0,1.0
Márok,1.0,1,107,1.0,1,104,1.0,1,121,1.0,1.0
Püspökmolnári,1.0,1,334,1.0,1,382,1.0,1,268,1.0,1.0
Márkó,1.0,1,335,1.0,1,440,1.0,1,348,1.0,1.0
Pördefölde,1.0,1,19,1.0,1,19,1.0,1,18,1.0,1.0
Püspökhatvan,1.0,1,459,1.0,1,510,1.0,1,367,1.0,1.0
Pócsa,1.0,1,16,1.0,1,15,1.0,1,31,1.0,1.0
Mátramindszent,1.0,1,184,1.0,1,232,1.0,1,161,1.0,1.0
Pócsmegyer,1.0,2,239,1.0,2,291,1.0,2,256,1.0,1.0
Pócspetri,1.0,2,187,1.0,2,218,1.0,2,133,1.0,1.0
Mátraderecske,1.0,2,190,1.0,2,232,1.0,2,166,1.0,1.0
Pókaszepetk,1.0,1,222,1.0,1,322,1.0,1,210,1.0,1.0
Pórszombat,1.0,1,127,1.0,1,157,1.0,1,137,1.0,1.0
Márokföld,1.0,1,16,1.0,1,21,1.0,1,20,1.0,1.0
Pósfa,1.0,1,90,1.0,1,98,1.0,1,75,1.0,1.0
Pölöske,1.0,1,176,1.0,1,265,1.0,1,152,1.0,1.0
Pörböly,1.0,1,136,1.0,1,171,1.0,1,91,1.0,1.0
Romonya,1.0,1,88,1.0,1,110,1.0,1,82,1.0,1.0
Mánfa,1.0,1,120,1.0,1,142,1.0,1,108,1.0,1.0
Ricse,1.0,2,85,1.0,2,109,1.0,2,53,1.0,1.0
Mőcsény,1.0,1,88,1.0,1,116,1.0,1,69,1.0,1.0
Páhi,1.0,1,360,1.0,1,426,1.0,1,256,1.0,1.0
Pálfa,1.0,3,28,1.0,3,27,1.0,3,24,1.0,1.0
Pálfiszeg,1.0,1,51,1.0,1,76,1.0,1,58,1.0,1.0
Pálháza,1.0,1,239,1.0,1,265,1.0,1,183,1.0,1.0
Páli,1.0,1,125,1.0,1,155,1.0,1,102,1.0,1.0
Pálmajor,1.0,1,101,1.0,1,137,1.0,1,73,1.0,1.0
Mórichida,1.0,1,288,1.0,1,358,1.0,1,238,1.0,1.0
Pálosvörösmart,1.0,1,138,1.0,1,161,1.0,1,119,1.0,1.0
Pácsony,1.0,1,100,1.0,1,103,1.0,1,68,1.0,1.0
Pácin,1.0,1,225,1.0,1,326,1.0,1,152,1.0,1.0
Nadap,1.0,1,146,1.0,1,183,1.0,1,140,1.0,1.0
Pusztazámor,1.0,1,220,1.0,1,259,1.0,1,163,1.0,1.0
Pusztamérges,1.0,1,224,1.0,1,322,1.0,1,203,1.0,1.0
Nagybaracska,1.0,2,260,1.0,2,331,1.0,2,198,1.0,1.0
Pusztaottlaka,1.0,2,43,1.0,2,29,1.0,2,24,1.0,1.0
Nagybakónak,1.0,1,96,1.0,1,131,1.0,1,82,1.0,1.0
Péterhida,1.0,1,54,1.0,1,51,1.0,1,35,1.0,1.0
Nemescsó,1.0,1,98,1.0,1,135,1.0,1,102,1.0,1.0
Pétervására,1.0,3,159,1.0,3,189,1.0,3,124,1.0,1.0
Márianosztra,1.0,1,171,1.0,1,243,1.0,1,160,1.0,1.0
Rezi,1.0,1,325,1.0,1,397,1.0,1,267,1.0,1.0
Resznek,1.0,1,70,1.0,1,90,1.0,1,59,1.0,1.0
Remeteszőlős,1.0,1,179,1.0,1,241,1.0,1,228,1.0,1.0
Rajka,1.0,3,141,1.0,3,170,1.0,3,123,1.0,1.0
Rakaca,1.0,1,76,1.0,1,237,1.0,1,136,1.0,1.0
Rakacaszend,1.0,1,154,1.0,1,145,1.0,1,114,1.0,1.0
Rakamaz,1.0,5,158,1.0,5,163,1.0,5,104,1.0,1.0
Ramocsa,1.0,1,11,1.0,1,13,1.0,1,13,1.0,1.0
Monostorapáti,1.0,1,311,1.0,1,401,1.0,1,256,1.0,1.0
Pétfürdő,1.0,5,142,1.0,5,152,1.0,5,107,1.0,1.0
Radostyán,1.0,1,105,1.0,1,126,1.0,1,75,1.0,1.0
Ravazd,1.0,1,327,1.0,1,416,1.0,1,262,1.0,1.0
Máriakéménd,1.0,1,115,1.0,1,114,1.0,1,78,1.0,1.0
Máriakálnok,1.0,2,195,1.0,2,281,1.0,2,195,1.0,1.0
Regenye,1.0,1,24,1.0,1,27,1.0,1,14,1.0,1.0
Máriahalom,1.0,1,137,1.0,1,119,1.0,1,96,1.0,1.0
Regéc,1.0,1,37,1.0,1,40,1.0,1,31,1.0,1.0
Regöly,1.0,2,147,1.0,1,348,1.0,1,254,1.0,1.0
Raposka,1.0,1,75,1.0,1,96,1.0,1,70,1.0,1.0
Sajólászlófalva,1.0,1,69,1.0,1,84,1.0,1,64,1.0,1.0
Sima,1.0,1,8,1.0,1,10,1.0,1,9,1.0,1.0
Simaság,1.0,1,185,1.0,1,223,1.0,1,163,1.0,1.0
Pusztakovácsi,1.0,2,45,1.0,2,63,1.0,2,32,1.0,1.0
Nyírtét,1.0,1,283,1.0,1,323,1.0,1,201,1.0,1.0
Nyírvasvári,1.0,2,204,1.0,2,316,1.0,2,253,1.0,1.0
Nagyrév,1.0,1,124,1.0,1,159,1.0,1,110,1.0,1.0
Nagyrécse,1.0,1,257,1.0,1,332,1.0,1,236,1.0,1.0
Nagysimonyi,1.0,1,267,1.0,1,391,1.0,1,263,1.0,1.0
Nagyrákos,1.0,1,90,1.0,1,110,1.0,1,78,1.0,1.0
Nagyrozvágy,1.0,1,121,1.0,1,167,1.0,1,95,1.0,1.0
Nagyrada,1.0,1,111,1.0,1,135,1.0,1,86,1.0,1.0
Nyőgér,1.0,1,106,1.0,1,151,1.0,1,103,1.0,1.0
Nábrád,1.0,1,203,1.0,1,292,1.0,1,220,1.0,1.0
Nagypáli,1.0,1,114,1.0,1,158,1.0,1,90,1.0,1.0
Nádasd,1.0,1,431,1.0,1,536,1.0,1,375,1.0,1.0
Nagyrábé,1.0,2,163,1.0,2,287,1.0,2,153,1.0,1.0
Nagypirit,1.0,1,79,1.0,1,119,1.0,1,73,1.0,1.0
Nyírtass,1.0,2,204,1.0,2,281,1.0,2,145,1.0,1.0
Nyírpazony,1.0,3,186,1.0,4,220,1.0,4,144,1.0,1.0
Pusztadobos,1.0,1,395,1.0,1,546,1.0,1,390,1.0,1.0
Nyíri,1.0,1,105,1.0,1,137,1.0,1,97,1.0,1.0
Pusztamiske,1.0,1,90,1.0,1,108,1.0,1,67,1.0,1.0
Rétalap,1.0,1,174,1.0,1,215,1.0,1,115,1.0,1.0
Mosonszentmiklós,1.0,2,281,1.0,2,383,1.0,2,238,1.0,1.0
Rétközberencs,1.0,1,219,1.0,1,329,1.0,1,146,1.0,1.0
Rásonysápberencs,1.0,1,105,1.0,1,137,1.0,1,86,1.0,1.0
Mucsfa,1.0,1,131,1.0,1,159,1.0,1,113,1.0,1.0
Rátka,1.0,1,209,1.0,1,111,1.0,1,163,1.0,1.0
Rátót,1.0,1,67,1.0,1,86,1.0,1,49,1.0,1.0
Réde,1.0,1,314,1.0,1,468,1.0,1,242,1.0,1.0
Rédics,1.0,1,225,1.0,1,294,1.0,1,235,1.0,1.0
Mozsgó,1.0,2,55,1.0,2,69,1.0,2,38,1.0,1.0
Rétság,1.0,2,323,1.0,2,373,1.0,2,239,1.0,1.0
Mosonudvar,1.0,1,65,1.0,1,106,1.0,1,50,1.0,1.0
Mosonszolnok,1.0,2,187,1.0,2,267,1.0,2,148,1.0,1.0
Répcelak,1.0,3,238,1.0,3,302,1.0,3,206,1.0,1.0
Répceszemere,1.0,1,101,1.0,1,113,1.0,1,77,1.0,1.0
Répceszentgyörgy,1.0,1,38,1.0,1,43,1.0,1,42,1.0,1.0
Répcevis,1.0,1,151,1.0,1,163,1.0,1,150,1.0,1.0
Répáshuta,1.0,1,129,1.0,1,148,1.0,1,111,1.0,1.0
Rém,1.0,1,218,1.0,1,314,1.0,1,194,1.0,1.0
Nagyszokoly,1.0,1,203,1.0,1,290,1.0,1,166,1.0,1.0
Nyíribrony,1.0,1,205,1.0,1,307,1.0,1,190,1.0,1.0
Nyírjákó,1.0,1,241,1.0,1,342,1.0,1,259,1.0,1.0
Olcsva,1.0,1,180,1.0,1,238,1.0,1,170,1.0,1.0
Nagylóc,1.0,3,22,1.0,3,34,1.0,3,29,1.0,1.0
Olcsvaapáti,1.0,1,99,1.0,1,115,1.0,1,114,1.0,1.0
Nagylengyel,1.0,1,113,1.0,1,168,1.0,1,126,1.0,1.0
Old,1.0,1,75,1.0,1,104,1.0,1,104,1.0,1.0
Oltárc,1.0,1,42,1.0,1,63,1.0,1,43,1.0,1.0
Onga,1.0,6,27,1.0,6,31,1.0,6,15,1.0,1.0
Orbányosfa,1.0,1,37,1.0,1,49,1.0,1,41,1.0,1.0
Nagylók,1.0,1,207,1.0,1,230,1.0,1,150,1.0,1.0
Nágocs,1.0,1,89,1.0,1,159,1.0,1,89,1.0,1.0
Okorág,1.0,1,49,1.0,1,50,1.0,1,37,1.0,1.0
Nőtincs,1.0,1,311,1.0,1,358,1.0,1,253,1.0,1.0
Négyes,1.0,1,71,1.0,1,81,1.0,1,63,1.0,1.0
Németbánya,1.0,1,26,1.0,1,25,1.0,1,29,1.0,1.0
Németfalu,1.0,1,63,1.0,1,93,1.0,1,79,1.0,1.0
Nagypall,1.0,1,108,1.0,1,122,1.0,1,91,1.0,1.0
Nagyoroszi,1.0,2,206,1.0,2,221,1.0,2,137,1.0,1.0
Okány,1.0,2,270,1.0,2,307,1.0,2,162,1.0,1.0
Olaszliszka,1.0,2,120,1.0,2,188,1.0,1,235,1.0,1.0
Nagylózs,1.0,1,256,1.0,1,325,1.0,1,249,1.0,1.0
Olaszfalu,1.0,1,320,1.0,1,382,1.0,1,264,1.0,1.0
Nyírkarász,1.0,2,250,1.0,2,357,1.0,2,225,1.0,1.0
Nagyszentjános,1.0,2,178,1.0,2,250,1.0,2,138,1.0,1.0
Nyírkáta,1.0,2,373,1.0,2,367,1.0,2,261,1.0,1.0
Nyírpilis,1.0,1,263,1.0,1,311,1.0,1,219,1.0,1.0
Nyírkércs,1.0,1,250,1.0,1,284,1.0,1,205,1.0,1.0
Nyírlövő,1.0,1,172,1.0,1,268,1.0,1,160,1.0,1.0
Nagyszekeres,1.0,1,136,1.0,1,169,1.0,1,94,1.0,1.0
Nagyszakácsi,1.0,1,75,1.0,1,104,1.0,1,56,1.0,1.0
Rákócziújfalu,1.0,2,137,1.0,2,197,1.0,2,129,1.0,1.0
Nyírmártonfalva,1.0,2,235,1.0,2,282,1.0,2,179,1.0,1.0
Nyírlugos,1.0,3,113,1.0,3,156,1.0,3,70,1.0,1.0
Nagyszékely,1.0,1,127,1.0,1,145,1.0,1,93,1.0,1.0
Nagypeterd,1.0,1,100,1.0,1,139,1.0,1,86,1.0,1.0
Nárai,1.0,1,351,1.0,1,480,1.0,1,329,1.0,1.0
Nagymizdó,1.0,1,64,1.0,1,68,1.0,1,63,1.0,1.0
Olasz,1.0,1,131,1.0,1,149,1.0,1,106,1.0,1.0
Nagymaros,1.0,4,286,1.0,4,351,1.0,4,252,1.0,1.0
Olaszfa,1.0,1,108,1.0,1,166,1.0,1,117,1.0,1.0
Nyírparasznya,1.0,1,317,1.0,1,346,1.0,1,297,1.0,1.0
Nógrád,1.0,2,144,1.0,2,186,1.0,2,139,1.0,1.0
Sajtoskál,1.0,1,95,1.0,1,111,1.0,1,101,1.0,1.0
Sajóivánka,1.0,1,92,1.0,1,123,1.0,1,68,1.0,1.0
Som,1.0,1,143,1.0,1,188,1.0,1,111,1.0,1.0
Miszla,1.0,1,107,1.0,1,112,1.0,1,92,1.0,1.0
Sobor,1.0,1,74,1.0,1,105,1.0,1,74,1.0,1.0
Sokorópátka,1.0,1,395,1.0,1,467,1.0,1,304,1.0,1.0
Misefa,1.0,1,50,1.0,1,70,1.0,1,35,1.0,1.0
Mindszentkálla,1.0,1,69,1.0,1,107,1.0,1,67,1.0,1.0
Soltszentimre,1.0,1,338,1.0,1,428,1.0,1,254,1.0,1.0
Soltvadkert,1.0,6,303,1.0,6,341,1.0,6,206,1.0,1.0
Siójut,1.0,1,129,1.0,1,159,1.0,1,106,1.0,1.0
Rozsály,1.0,1,217,1.0,1,214,1.0,1,134,1.0,1.0
Monoszló,1.0,1,28,1.0,1,32,1.0,1,34,1.0,1.0
Sajókápolna,1.0,1,70,1.0,1,80,1.0,1,68,1.0,1.0
Rábaszentmiklós,1.0,1,67,1.0,1,71,1.0,1,65,1.0,1.0
Muraszemenye,1.0,3,31,1.0,3,35,1.0,3,26,1.0,1.0
Rábatamási,1.0,1,329,1.0,1,384,1.0,1,303,1.0,1.0
Murarátka,1.0,1,43,1.0,1,81,1.0,1,56,1.0,1.0
Rábatöttös,1.0,1,90,1.0,1,114,1.0,1,89,1.0,1.0
Mocsa,1.0,2,305,1.0,2,358,1.0,2,239,1.0,1.0
Rábcakapi,1.0,1,76,1.0,1,81,1.0,1,57,1.0,1.0
Sitke,1.0,1,201,1.0,1,281,1.0,1,181,1.0,1.0
Simonfa,1.0,1,67,1.0,1,91,1.0,1,55,1.0,1.0
Somlójenő,1.0,1,95,1.0,1,81,1.0,1,49,1.0,1.0
Somlószőlős,1.0,1,150,1.0,1,206,1.0,1,138,1.0,1.0
Somlóvecse,1.0,1,32,1.0,1,33,1.0,1,30,1.0,1.0
Somlóvásárhely,1.0,1,249,1.0,1,383,1.0,1,239,1.0,1.0
Somodor,1.0,1,83,1.0,1,103,1.0,1,63,1.0,1.0
Somogyacsa,1.0,1,56,1.0,1,53,1.0,1,31,1.0,1.0
Mindszentgodisa,1.0,2,85,1.0,2,85,1.0,2,71,1.0,1.0
Somogyapáti,1.0,1,54,1.0,1,111,1.0,1,72,1.0,1.0
Somogyaszaló,1.0,2,41,1.0,2,47,1.0,2,24,1.0,1.0
Somogybabod,1.0,1,110,1.0,1,130,1.0,1,82,1.0,1.0
Milota,1.0,1,202,1.0,1,393,1.0,1,317,1.0,1.0
Somogybükkösd,1.0,1,38,1.0,1,38,1.0,1,28,1.0,1.0
Milejszeg,1.0,1,70,1.0,1,134,1.0,1,85,1.0,1.0
Mikóháza,1.0,1,100,1.0,1,126,1.0,1,97,1.0,1.0
Somogycsicsó,1.0,1,31,1.0,1,45,1.0,1,30,1.0,1.0
Somogyaracs,1.0,1,42,1.0,1,61,1.0,1,20,1.0,1.0
Mogyorósbánya,1.0,1,203,1.0,1,210,1.0,1,128,1.0,1.0
Simontornya,1.0,3,231,1.0,3,267,1.0,3,149,1.0,1.0
Murga,1.0,1,14,1.0,1,26,1.0,1,16,1.0,1.0
Rád,1.0,1,490,1.0,1,659,1.0,1,461,1.0,1.0
Rádfalva,1.0,1,38,1.0,1,62,1.0,1,41,1.0,1.0
Rábasebes,1.0,1,32,1.0,1,28,1.0,1,29,1.0,1.0
Rábagyarmat,1.0,1,306,1.0,1,341,1.0,1,234,1.0,1.0
Sajólád,1.0,2,249,1.0,2,365,1.0,2,134,1.0,1.0
Rákóczifalva,1.0,5,155,1.0,5,244,1.0,5,123,1.0,1.0
Rápolt,1.0,1,45,1.0,1,43,1.0,1,20,1.0,1.0
Révleányvár,1.0,1,91,1.0,1,160,1.0,1,94,1.0,1.0
Mosdós,1.0,1,206,1.0,1,222,1.0,1,167,1.0,1.0
Rózsafa,1.0,1,65,1.0,1,89,1.0,1,45,1.0,1.0
Monyoród,1.0,1,38,1.0,1,39,1.0,1,25,1.0,1.0
Röjtökmuzsaj,1.0,1,133,1.0,1,182,1.0,1,128,1.0,1.0
Rönök,1.0,1,107,1.0,1,172,1.0,1,88,1.0,1.0
Révfülöp,1.0,1,315,1.0,1,346,1.0,1,354,1.0,1.0
Röszke,1.0,3,141,1.0,3,173,1.0,3,122,1.0,1.0
Sajóbábony,1.0,3,128,1.0,3,164,1.0,3,102,1.0,1.0
Sajóecseg,1.0,1,210,1.0,1,278,1.0,1,187,1.0,1.0
Sajógalgóc,1.0,1,49,1.0,1,73,1.0,1,56,1.0,1.0
Sajóhídvég,1.0,1,232,1.0,1,274,1.0,1,161,1.0,1.0
Rábapordány,1.0,1,316,1.0,1,387,1.0,1,264,1.0,1.0
Rábapaty,1.0,2,178,1.0,2,275,1.0,2,157,1.0,1.0
Rábapatona,1.0,2,322,1.0,2,407,1.0,2,242,1.0,1.0
Rábakecöl,1.0,1,174,1.0,1,225,1.0,1,156,1.0,1.0
Rádóckölked,1.0,1,76,1.0,1,121,1.0,1,91,1.0,1.0
Murakeresztúr,1.0,2,160,1.0,2,171,1.0,2,106,1.0,1.0
Ráksi,1.0,1,115,1.0,1,171,1.0,1,95,1.0,1.0
Muhi,1.0,1,113,1.0,1,114,1.0,1,88,1.0,1.0
Mucsi,1.0,1,113,1.0,1,116,1.0,1,70,1.0,1.0
Rákóczibánya,1.0,1,116,1.0,1,160,1.0,1,100,1.0,1.0
Murony,1.0,2,131,1.0,2,150,1.0,2,84,1.0,1.0
Rábaszentandrás,1.0,1,178,1.0,1,206,1.0,1,160,1.0,1.0
Sajókeresztúr,1.0,1,301,1.0,1,364,1.0,1,245,1.0,1.0
Rudabánya,1.0,3,90,1.0,3,130,1.0,3,89,1.0,1.0
Rum,1.0,1,270,1.0,1,392,1.0,1,243,1.0,1.0
Ruzsa,1.0,2,319,1.0,2,413,1.0,2,250,1.0,1.0
Mályinka,1.0,1,105,1.0,1,109,1.0,1,81,1.0,1.0
Rábacsanak,1.0,1,128,1.0,1,186,1.0,1,130,1.0,1.0
Rábacsécsény,1.0,1,185,1.0,1,221,1.0,1,167,1.0,1.0
Rábaszentmihály,1.0,1,166,1.0,1,203,1.0,1,147,1.0,1.0
Mágocs,1.0,2,204,1.0,2,264,1.0,2,138,1.0,1.0
Pusztamonostor,1.0,1,357,1.0,1,489,1.0,1,314,1.0,1.0
Rudolftelep,1.0,1,62,1.0,1,82,1.0,1,34,1.0,1.0
Tornakápolna,1.0,1,8,1.0,1,13,1.0,1,8,1.0,1.0
Tornanádaska,1.0,1,201,1.0,1,244,1.0,1,247,1.0,1.0
Tornaszentandrás,1.0,1,39,1.0,1,54,1.0,1,36,1.0,1.0
Tolmács,1.0,1,203,1.0,1,205,1.0,1,133,1.0,1.0
Tolnanémedi,1.0,1,216,1.0,1,307,1.0,1,188,1.0,1.0
Tomajmonostora,1.0,1,220,1.0,1,225,1.0,1,178,1.0,1.0
Tiszatardos,1.0,1,66,1.0,1,83,1.0,1,72,1.0,1.0
Tiszasüly,1.0,2,137,1.0,2,167,1.0,2,87,1.0,1.0
Tiszaszőlős,1.0,2,187,1.0,2,188,1.0,2,111,1.0,1.0
Tiszasziget,1.0,2,209,1.0,2,260,1.0,2,181,1.0,1.0
Tiszakanyár,1.0,2,180,1.0,2,284,1.0,2,191,1.0,1.0
Tiszakarád,1.0,3,34,1.0,3,67,1.0,3,15,1.0,1.0
Tiszakerecseny,1.0,1,233,1.0,1,315,1.0,1,186,1.0,1.0
Tiszakeszi,1.0,3,140,1.0,3,230,1.0,3,111,1.0,1.0
Tiszakóród,1.0,1,199,1.0,1,250,1.0,1,179,1.0,1.0
Tiszakürt,1.0,2,55,1.0,2,63,1.0,2,43,1.0,1.0
Tiszaladány,1.0,1,179,1.0,1,240,1.0,1,162,1.0,1.0
Tataháza,1.0,1,248,1.0,1,296,1.0,1,187,1.0,1.0
Tiszamogyorós,1.0,1,122,1.0,1,211,1.0,1,163,1.0,1.0
Tiszanána,1.0,2,219,1.0,2,338,1.0,2,261,1.0,1.0
Told,1.0,1,66,1.0,1,84,1.0,1,40,1.0,1.0
Tiszapalkonya,1.0,1,261,1.0,1,319,1.0,1,185,1.0,1.0
Tokorcs,1.0,1,98,1.0,1,119,1.0,1,81,1.0,1.0
Tivadar,1.0,1,79,1.0,1,82,1.0,1,63,1.0,1.0
Terpes,1.0,1,74,1.0,1,89,1.0,1,63,1.0,1.0
Terény,1.0,1,149,1.0,1,140,1.0,1,122,1.0,1.0
Teskánd,1.0,1,273,1.0,1,349,1.0,1,246,1.0,1.0
Tetétlen,1.0,2,109,1.0,2,150,1.0,2,88,1.0,1.0
Tibolddaróc,1.0,1,253,1.0,1,360,1.0,1,195,1.0,1.0
Tiszaigar,1.0,1,225,1.0,1,215,1.0,1,125,1.0,1.0
Tiszainoka,1.0,1,94,1.0,1,105,1.0,1,78,1.0,1.0
Tiszajenő,1.0,2,149,1.0,2,169,1.0,2,100,1.0,1.0
Tiszatarján,1.0,1,300,1.0,1,431,1.0,1,264,1.0,1.0
Tiszatelek,1.0,2,103,1.0,2,183,1.0,2,108,1.0,1.0
Tiszatenyő,1.0,2,103,1.0,2,168,1.0,2,87,1.0,1.0
Tiszaug,1.0,1,203,1.0,1,257,1.0,1,162,1.0,1.0
Tiszavalk,1.0,1,78,1.0,1,113,1.0,1,88,1.0,1.0
Tiszavid,1.0,1,133,1.0,1,168,1.0,1,110,1.0,1.0
Tiszavárkony,1.0,2,47,1.0,2,68,1.0,2,37,1.0,1.0
Tiszaörs,1.0,1,349,1.0,1,353,1.0,1,238,1.0,1.0
Tisztaberek,1.0,1,190,1.0,1,263,1.0,1,221,1.0,1.0
Tokodaltáró,1.0,3,147,1.0,3,201,1.0,3,109,1.0,1.0
Teresztenye,1.0,1,10,1.0,1,6,1.0,1,8,1.0,1.0
Tiszapüspöki,1.0,2,136,1.0,2,201,1.0,2,135,1.0,1.0
Tiszarád,1.0,1,94,1.0,1,106,1.0,1,57,1.0,1.0
Sáta,1.0,1,132,1.0,1,291,1.0,1,157,1.0,1.0
Sántos,1.0,1,119,1.0,1,141,1.0,1,96,1.0,1.0
Sátorhely,1.0,1,145,1.0,1,178,1.0,1,102,1.0,1.0
Sámod,1.0,1,33,1.0,1,65,1.0,1,55,1.0,1.0
Szólád,1.0,1,172,1.0,1,177,1.0,1,160,1.0,1.0
Szögliget,1.0,1,169,1.0,1,222,1.0,1,168,1.0,1.0
Szörény,1.0,1,15,1.0,1,13,1.0,1,12,1.0,1.0
Szúcs,1.0,2,62,1.0,2,46,1.0,2,27,1.0,1.0
Szügy,1.0,2,119,1.0,2,123,1.0,2,81,1.0,1.0
Szőc,1.0,1,111,1.0,1,165,1.0,1,119,1.0,1.0
Szőce,1.0,1,127,1.0,1,144,1.0,1,123,1.0,1.0
Sződ,1.0,3,276,1.0,2,460,1.0,2,337,1.0,1.0
Szőke,1.0,1,21,1.0,1,42,1.0,1,29,1.0,1.0
Szőkedencs,1.0,1,82,1.0,1,96,1.0,1,61,1.0,1.0
Szőkéd,1.0,1,72,1.0,1,99,1.0,1,48,1.0,1.0
Szőlősardó,1.0,1,27,1.0,1,41,1.0,1,31,1.0,1.0
Szőlősgyörök,1.0,2,135,1.0,2,180,1.0,2,116,1.0,1.0
Sáska,1.0,1,69,1.0,1,102,1.0,1,72,1.0,1.0
Tiszaroff,1.0,2,162,1.0,2,210,1.0,2,123,1.0,1.0
Sásd,1.0,4,125,1.0,4,163,1.0,4,117,1.0,1.0
Sárszentágota,1.0,2,65,1.0,2,84,1.0,2,49,1.0,1.0
Tiszasas,1.0,1,238,1.0,1,278,1.0,1,163,1.0,1.0
Tiszaszalka,1.0,1,265,1.0,1,336,1.0,1,227,1.0,1.0
Jánoshalma,1.0,8,209,1.0,8,244,1.0,8,139,1.0,1.0
Somogyegres,1.0,1,36,1.0,1,54,1.0,1,40,1.0,1.0
Tarrós,1.0,1,21,1.0,1,31,1.0,1,17,1.0,1.0
Sáp,1.0,1,132,1.0,1,239,1.0,1,154,1.0,1.0
Sárazsadány,1.0,1,81,1.0,1,72,1.0,1,55,1.0,1.0
Sáregres,1.0,1,184,1.0,1,217,1.0,1,162,1.0,1.0
Sárfimizdó,1.0,1,38,1.0,1,51,1.0,1,50,1.0,1.0
Sárhida,1.0,1,214,1.0,1,302,1.0,1,204,1.0,1.0
Sárkeresztes,1.0,1,421,1.0,1,519,1.0,1,363,1.0,1.0
Sárkeszi,1.0,1,110,1.0,1,173,1.0,1,85,1.0,1.0
Sármellék,1.0,2,164,1.0,2,236,1.0,2,127,1.0,1.0
Sárok,1.0,1,33,1.0,1,23,1.0,1,21,1.0,1.0
Sárpilis,1.0,1,134,1.0,1,167,1.0,1,78,1.0,1.0
Sárrétudvari,1.0,3,225,1.0,3,303,1.0,3,159,1.0,1.0
Sárszentlőrinc,1.0,3,24,1.0,3,20,1.0,3,15,1.0,1.0
